QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,OTHLNDRX,OTHL_DRX,OTHDCLNX,OTHD_LNX,SAFDPSTX,SAFD_STX,TXLIMX,TXLIMX_,JLDRYNET,JLDR_NET,JDRYCNET,JDRY_NET,JBNKSCQV,JBNK_CQV,SALONX,SALONX_,JSUBSIDY,JSUB_IDY,WIGSX,WIGSX_,JAMTRAKX,JAMT_AKX,JTRANQV,JTRANQV_,LIMO,LIMO_
20191,04043202,58,0,1,,A,,A,,A,,A,,A,,A,,A,80,D,,A,,A,,A,,A,,A
20191,04043232,17,0,1,,A,,A,,A,,A,,A,,A,,A,90,D,,A,,A,,A,,A,,A
20191,04043242,42,0,1,,A,,A,,A,,A,,A,,A,,A,15,D,,A,,A,,A,,A,,A
20191,04043262,31,0,1,,A,,A,,A,,A,45,D,,A,,A,,A,,A,,A,,A,576,D,,A
20191,04043292,21,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04043302,28,0,1,,A,,A,,A,,A,36,D,6,D,,A,120,D,,A,,A,,A,,A,,A
20191,04043322,25,0,1,,A,,A,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04043332,43,0,1,,A,,A,,A,,A,45,D,,A,,A,30,D,,A,,A,,A,,A,,A
20191,04043342,18,0,1,,A,,A,,A,,A,,A,,A,,A,45,D,,A,,A,,A,,A,,A
20191,04043352,16,0,1,,A,,A,,A,,A,30,D,,A,,A,,A,,A,,A,,A,403,D,,A
20191,04043362,54,0,1,160,D,,A,,A,,A,0,D,,A,,A,120,D,,A,,A,,A,,A,,A
20191,04043392,40,0,1,,A,,A,,A,,A,20,D,,A,30,D,75,D,,A,,A,,A,,A,,A
20191,04043402,23,0,1,,A,,A,,A,,A,450,D,,A,,A,,A,,A,,A,,A,,A,,A
20191,04043412,26,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04043432,45,0,1,,A,,A,,A,,A,,A,,A,,A,130,D,,A,,A,,A,,A,,A
20191,04043462,28,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04043472,28,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04043482,15,0,1,,A,,A,,A,,A,30,D,,A,,A,,A,,A,,A,,A,105,D,,A
20191,04043502,21,0,1,,A,,A,,A,,A,,A,100,D,,A,250,D,,A,,A,,A,162,D,,A
20191,04043522,41,0,1,,A,,A,,A,,A,45,D,,A,75,D,,A,,A,,A,,A,143,D,,A
20191,04043552,23,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04043562,23,0,1,,A,,A,,A,,A,,A,,A,,A,210,D,,A,,A,,A,,A,,A
20191,04043572,23,0,1,,A,,A,,A,,A,30,D,,A,,A,50,D,,A,,A,,A,,A,,A
20191,04043582,83,0,1,,A,,A,,A,,A,,A,,A,,A,215,D,,A,,A,,A,,A,,A
20191,04043612,15,0,1,,A,,A,,A,,A,120,D,,A,,A,200,D,,A,,A,,A,,A,,A
20191,04043682,21,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04043712,31,0,1,,A,,A,,A,,A,,A,20,D,,A,50,D,,A,,A,,A,,A,,A
20191,04043722,38,0,1,,A,,A,,A,,A,,A,,A,,A,35,D,,A,,A,,A,,A,,A
20191,04043732,28,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04043762,62,0,1,,A,,A,,A,,A,,A,,A,,A,75,D,,A,,A,,A,,A,,A
20191,04043922,16,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04043972,24,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04043992,53,0,1,,A,,A,,A,,A,,A,,A,,A,180,D,,A,,A,,A,,A,,A
20191,04044012,33,0,1,,A,,A,,A,,A,,A,,A,,A,400,D,,A,,A,,A,,A,,A
20191,04044062,39,0,1,,A,,A,,A,,A,,A,,A,,A,40,D,,A,,A,,A,,A,,A
20191,04044182,10,0,1,,A,,A,,A,,A,,A,180,D,,A,,A,,A,,A,,A,,A,,A
20191,04044252,47,0,1,,A,,A,,A,60,D,,A,,A,,A,300,D,,A,,A,,A,,A,,A
20191,04044322,13,0,1,,A,,A,,A,,A,,A,,A,90,D,35,D,,A,,A,,A,,A,,A
20191,04044342,26,0,1,,A,,A,,A,,A,,A,,A,3,D,,A,,A,40,D,,A,,A,,A
20191,04044382,21,0,1,,A,,A,,A,,A,,A,,A,,A,50,D,,A,,A,,A,,A,,A
20191,04044402,48,0,1,,A,,A,,A,,A,,A,,A,30,D,65,D,,A,,A,,A,260,D,,A
20191,04044422,41,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04044452,48,0,1,,A,,A,,A,20,D,,A,,A,,A,60,D,,A,,A,,A,91,D,,A
20191,04044472,27,0,1,,A,,A,,A,,A,,A,,A,87,D,,A,,A,,A,,A,,A,,A
20191,04044492,20,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04044542,62,0,1,,A,,A,,A,10,D,,A,,A,,A,105,D,,A,,A,,A,,A,,A
20191,04044562,57,0,1,,A,,A,,A,60,D,,A,20,D,,A,1210,D,,A,,A,,A,,A,,A
20191,04044572,47,0,1,,A,,A,,A,,A,,A,,A,,A,210,D,,A,,A,,A,,A,,A
20191,04044592,20,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04044622,21,0,1,,A,,A,,A,,A,,A,,A,,A,100,D,,A,,A,,A,,A,,A
20191,04044662,37,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04044672,88,0,1,,A,,A,,A,,A,,A,,A,9,D,65,D,,A,,A,,A,,A,,A
20191,04044682,63,0,1,,A,,A,,A,,A,,A,70,D,,A,180,D,,A,,A,,A,,A,,A
20191,04044692,16,0,1,,A,,A,,A,,A,,A,,A,,A,100,D,,A,,A,,A,,A,,A
20191,04044702,33,0,1,,A,,A,,A,,A,,A,,A,,A,180,D,,A,,A,,A,,A,,A
20191,04044762,26,0,1,,A,,A,,A,,A,40,D,,A,,A,,A,,A,,A,,A,,A,,A
20191,04044812,23,0,1,,A,,A,,A,,A,160,D,,A,,A,12,D,,A,,A,,A,,A,,A
20191,04044842,18,0,1,,A,,A,,A,,A,,A,,A,,A,200,D,,A,,A,,A,,A,,A
20191,04044872,21,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04044902,13,0,1,,A,,A,,A,150,D,,A,,A,,A,150,D,,A,900,D,,A,,A,,A
20191,04044972,60,0,1,,A,,A,,A,,A,,A,,A,,A,180,D,,A,,A,,A,,A,,A
20191,04045002,46,0,1,,A,,A,,A,,A,,A,,A,,A,20,D,,A,,A,,A,,A,,A
20191,04045032,24,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04045044,41,0,1,,A,,A,,A,,A,,A,,A,,A,150,D,,A,,A,,A,,A,,A
20191,04045072,17,0,1,,A,,A,,A,,A,10,D,,A,,A,,A,,A,,A,,A,,A,,A
20191,04045082,46,0,1,,A,,A,,A,,A,,A,,A,,A,60,D,,A,,A,,A,,A,,A
20191,04045092,16,0,1,,A,,A,,A,,A,,A,,A,,A,300,D,,A,,A,,A,,A,,A
20191,04045102,25,0,1,120,D,,A,,A,,A,240,D,150,D,,A,470,D,,A,,A,,A,,A,,A
20191,04045112,51,0,1,,A,,A,,A,20,D,,A,,A,,A,200,D,,A,,A,,A,,A,,A
20191,04045142,28,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04045162,33,0,1,,A,,A,,A,,A,,A,,A,,A,75,D,,A,,A,,A,,A,,A
20191,04045182,42,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04045212,16,0,1,,A,,A,,A,,A,,A,,A,,A,75,D,,A,,A,,A,,A,,A
20191,04045222,33,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04045262,27,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04045272,37,0,1,,A,,A,,A,,A,,A,,A,,A,240,D,,A,,A,,A,,A,,A
20191,04045282,30,0,1,,A,,A,,A,120,D,,A,,A,,A,200,D,,A,,A,,A,,A,1,D
20191,04045302,25,0,1,,A,,A,,A,,A,50,D,,A,,A,25,D,,A,,A,,A,,A,,A
20191,04045332,65,0,1,,A,,A,,A,,A,,A,,A,,A,60,D,,A,,A,,A,,A,,A
20191,04045342,42,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04045352,40,0,1,,A,,A,,A,,A,,A,,A,,A,50,D,,A,,A,,A,,A,,A
20191,04045372,50,0,1,,A,,A,,A,,A,,A,,A,,A,20,D,,A,,A,,A,,A,,A
20191,04045412,39,0,1,,A,,A,,A,,A,,A,,A,,A,50,D,,A,,A,,A,,A,,A
20191,04045482,31,0,1,,A,,A,,A,,A,,A,,A,,A,16,D,,A,,A,,A,,A,,A
20191,04045492,27,0,1,,A,,A,,A,,A,,A,,A,,A,85,F,,A,,A,,A,,A,,A
20191,04045512,21,0,1,,A,,A,,A,,A,300,F,,A,,A,,A,,A,,A,,A,,A,,A
20191,04045522,17,0,1,10,D,,A,,A,300,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A
20191,04045534,31,0,1,,A,,A,,A,,A,,A,,A,,A,200,D,,A,,A,,A,,A,,A
20191,04045552,46,0,1,,A,,A,,A,,A,,A,,A,,A,155,D,,A,,A,,A,,A,,A
20191,04045572,49,0,1,,A,,A,,A,,A,,A,,A,,A,20,D,,A,,A,,A,,A,,A
20191,04045642,60,0,1,,A,,A,,A,,A,,A,,A,,A,30,D,,A,,A,,A,,A,,A
20191,04045663,43,0,1,,A,,A,,A,,A,,A,,A,,A,200,D,,A,,A,,A,,A,,A
20191,04045682,40,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04045712,29,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04045722,42,0,1,,A,,A,,A,,A,,A,,A,,A,150,D,,A,,A,,A,,A,,A
20191,04045732,15,0,1,20,D,,A,,A,,A,40,D,,A,,A,11,D,,A,,A,,A,,A,,A
20191,04045762,40,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04045772,21,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04045832,27,0,1,,A,,A,,A,,A,,A,,A,,A,60,D,,A,,A,,A,,A,,A
20191,04045872,35,0,1,,A,,A,,A,,A,80,D,,A,,A,28,D,,A,,A,,A,,A,,A
20191,04045882,19,0,1,,A,,A,,A,110,D,,A,,A,,A,75,D,,A,,A,,A,,A,,A
20191,04045902,25,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04045922,62,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04045932,29,0,1,,A,,A,,A,,A,,A,,A,,A,94,D,,A,,A,,A,,A,,A
20191,04045944,31,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04045952,116,0,1,,A,200,D,,A,150,D,,A,400,D,10029,D,1525,D,,A,,A,,A,,A,,A
20191,04045962,23,0,1,,A,,A,,A,,A,10,F,,A,,A,,A,,A,,A,,A,,A,,A
20191,04046012,31,0,1,,A,,A,,A,,A,,A,,A,,A,20,D,,A,,A,,A,,A,,A
20191,04046032,20,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04046042,64,0,1,,A,,A,,A,260,D,,A,,A,,A,123,D,,A,,A,,A,,A,,A
20191,04046112,46,0,1,,A,,A,,A,,A,,A,,A,,A,40,D,,A,,A,,A,,A,,A
20191,04046122,39,0,1,,A,,A,,A,,A,,A,80,D,30,D,150,D,,A,,A,,A,,A,,A
20191,04046193,22,0,1,,A,,A,,A,30,D,60,D,,A,,A,60,D,,A,,A,,A,,A,,A
20191,04046212,36,0,1,,A,,A,,A,,A,,A,,A,9,D,120,D,,A,,A,,A,,A,,A
20191,04046232,14,0,1,,A,,A,,A,,A,70,D,30,D,,A,,A,,A,,A,,A,,A,,A
20191,04046242,32,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04046252,20,0,1,,A,,A,,A,,A,,A,,A,,A,63,D,,A,,A,,A,,A,,A
20191,04046332,39,0,1,,A,,A,,A,,A,,A,,A,9,F,60,D,,A,,A,,A,,A,,A
20191,04046342,24,0,1,,A,,A,,A,100,D,,A,,A,150,D,200,D,,A,,A,,A,,A,1,D
20191,04046352,23,0,1,,A,,A,,A,,A,,A,,A,,A,60,D,,A,,A,,A,,A,,A
20191,04046362,22,0,1,,A,,A,,A,,A,,A,25,D,,A,20,D,,A,,A,,A,,A,,A
20191,04046372,112,0,1,,A,,A,,A,50,D,,A,60,D,60,D,200,D,,A,,A,,A,,A,,A
20191,04046382,25,0,1,,A,,A,,A,,A,,A,,A,,A,120,D,,A,,A,,A,,A,,A
20191,04046392,23,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04046412,30,0,1,,A,,A,,A,,A,,A,,A,,A,120,D,,A,,A,,A,,A,,A
20191,04046432,44,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04046442,61,0,1,,A,,A,,A,,A,,A,,A,,A,200,D,,A,,A,,A,,A,,A
20191,04046482,49,0,1,,A,,A,,A,,A,,A,,A,,A,190,D,,A,,A,,A,,A,,A
20191,04046492,46,0,1,,A,,A,,A,,A,,A,32,D,,A,,A,,A,,A,,A,,A,,A
20191,04046522,22,0,1,,A,,A,,A,,A,,A,,A,,A,8,D,,A,,A,,A,,A,,A
20191,04046562,21,0,1,,A,,A,,A,,A,,A,,A,,A,40,D,,A,,A,,A,,A,,A
20191,04046572,34,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04046582,32,0,1,,A,,A,,A,,A,,A,,A,,A,300,D,,A,,A,,A,416,D,,A
20191,04046603,38,0,1,,A,,A,,A,,A,,A,450,D,,A,,A,,A,,A,,A,,A,,A
20191,04046612,47,0,1,,A,,A,,A,,A,120,D,,A,,A,40,D,,A,,A,,A,,A,,A
20191,04046622,30,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04046632,30,0,1,,A,,A,,A,,A,,A,,A,,A,150,D,,A,,A,,A,,A,,A
20191,04046642,29,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04046652,26,0,1,,A,,A,,A,,A,,A,,A,,A,45,D,,A,,A,,A,,A,,A
20191,04046682,41,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04046722,19,0,1,,A,,A,,A,,A,,A,,A,,A,150,D,,A,,A,,A,,A,,A
20191,04046732,16,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04046802,7,0,1,,A,,A,,A,,A,30,D,,A,,A,,A,,A,,A,,A,910,D,,A
20191,04046822,31,0,1,,A,,A,,A,,A,,A,,A,15,D,200,D,,A,,A,,A,,A,,A
20191,04046872,15,0,1,5,D,,A,,A,,A,0,D,,A,,A,,A,,A,60,D,,A,,A,,A
20191,04046882,26,0,1,,A,,A,,A,,A,,A,,A,,A,12,D,,A,,A,,A,,A,,A
20191,04046892,14,0,1,,A,,A,,A,,A,300,D,,A,9,D,250,D,,A,,A,,A,,A,,A
20191,04046942,24,0,1,,A,,A,,A,,A,60,D,,A,,A,,A,,A,,A,,A,,A,,A
20191,04046962,26,0,1,,A,,A,,A,,A,,A,100,D,,A,200,D,,A,,A,,A,,A,,A
20191,04046982,71,0,1,,A,,A,,A,,A,,A,50,D,,A,200,D,,A,,A,,A,,A,,A
20191,04047044,32,0,1,,A,,A,,A,,A,,A,,A,,A,50,D,,A,,A,,A,,A,,A
20191,04047052,18,0,1,,A,,A,,A,,A,,A,,A,,A,20,D,,A,,A,,A,,A,,A
20191,04047072,8,0,1,120,D,,A,,A,,A,240,D,,A,,A,,A,,A,,A,,A,,A,,A
20191,04047112,26,0,1,,A,,A,,A,,A,,A,,A,,A,550,D,,A,,A,,A,,A,,A
20191,04047132,60,0,1,,A,,A,,A,,A,,A,100,D,,A,200,D,,A,,A,,A,1020,D,,A
20191,04047162,49,0,1,,A,,A,,A,,A,,A,,A,,A,150,D,,A,,A,,A,,A,,A
20191,04047172,17,0,1,,A,,A,,A,,A,,A,,A,,A,40,D,,A,,A,,A,,A,,A
20191,04047212,18,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04047242,46,0,1,,A,,A,,A,20,D,,A,,A,,A,38,D,,A,,A,,A,130,D,,A
20191,04047262,68,0,1,,A,,A,,A,,A,,A,,A,,A,195,D,,A,,A,,A,,A,,A
20191,04047292,25,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04047302,23,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04047312,30,0,1,,A,,A,,A,,A,,A,,A,,A,50,D,,A,,A,,A,,A,,A
20191,04047332,80,0,1,,A,,A,,A,,A,,A,,A,,A,103,D,,A,,A,,A,,A,,A
20191,04047362,33,0,1,,A,,A,,A,200,D,,A,,A,45,D,,A,,A,,A,,A,,A,,A
20191,04047382,30,0,1,,A,,A,25,F,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04047392,21,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04047402,20,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04047422,28,0,1,,A,,A,,A,,A,,A,,A,,A,50,D,,A,,A,,A,,A,,A
20191,04047442,89,0,1,,A,,A,,A,,A,,A,,A,,A,115,D,,A,,A,,A,,A,,A
20191,04047482,23,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04047502,112,0,1,,A,,A,,A,15,D,,A,,A,30,D,806,D,,A,,A,,A,75,D,,A
20191,04047512,50,0,1,,A,,A,,A,,A,,A,,A,15,D,,A,,A,,A,,A,,A,,A
20191,04047532,27,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04047602,33,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04047622,53,0,1,,A,,A,,A,,A,,A,100,D,135,F,400,D,,A,,A,,A,120,D,,A
20191,04047652,20,0,1,,A,,A,,A,,A,,A,,A,30,D,,A,,A,,A,,A,,A,,A
20191,04047682,10,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04047722,36,0,1,,A,,A,,A,80,D,,A,120,D,,A,90,D,,A,,A,,A,,A,,A
20191,04047742,49,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04047782,34,0,1,,A,,A,,A,,A,,A,,A,,A,100,D,,A,,A,,A,,A,,A
20191,04047802,22,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04047812,72,0,1,,A,,A,,A,40,D,,A,,A,,A,330,D,,A,,A,,A,,A,,A
20191,04047822,56,0,1,,A,,A,,A,20,D,,A,35,D,15,D,350,D,,A,,A,,A,104,D,,A
20191,04047862,27,0,1,,A,,A,,A,,A,,A,,A,30,D,,A,,A,,A,,A,,A,,A
20191,04047872,35,0,1,,A,,A,,A,81,D,20,D,,A,,A,60,D,,A,,A,,A,36,D,,A
20191,04047902,40,0,1,,A,,A,,A,25,D,,A,20,D,,A,180,D,,A,,A,,A,60,D,,A
20191,04047922,25,0,1,,A,,A,,A,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04047982,14,0,1,,A,,A,,A,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04048012,29,0,1,,A,,A,,A,,A,,A,,A,,A,48,D,,A,,A,,A,,A,,A
20191,04048032,27,0,1,,A,,A,,A,,A,,A,,A,,A,65,D,,A,,A,,A,60,D,,A
20191,04048042,21,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04048062,11,0,1,,A,,A,,A,,A,60,D,,A,,A,,A,,A,,A,,A,,A,,A
20191,04048072,46,0,1,,A,,A,,A,,A,,A,,A,,A,180,D,,A,,A,,A,,A,,A
20191,04048082,17,0,1,,A,,A,,A,,A,,A,,A,,A,240,D,,A,,A,,A,,A,,A
20191,04048102,22,0,1,,A,,A,,A,8,D,,A,,A,,A,,A,,A,,A,,A,300,D,,A
20191,04048122,41,0,1,,A,,A,50,D,,A,,A,40,D,,A,75,D,,A,,A,,A,,A,,A
20191,04048142,70,0,1,,A,,A,,A,,A,,A,,A,,A,50,D,,A,,A,,A,,A,,A
20191,04048152,16,0,1,,A,,A,,A,,A,10,D,,A,,A,,A,,A,,A,,A,,A,,A
20191,04048182,23,0,1,,A,,A,,A,,A,,A,,A,,A,125,D,,A,,A,,A,,A,,A
20191,04048212,34,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04048232,23,0,1,,A,,A,,A,,A,,A,,A,,A,100,D,,A,,A,,A,,A,,A
20191,04048242,27,0,1,12,D,,A,,A,70,D,48,D,60,D,,A,120,D,,A,,A,,A,129,D,,A
20191,04048252,21,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04048282,58,0,1,,A,,A,,A,,A,,A,,A,,A,275,D,,A,,A,,A,,A,,A
20191,04048292,47,0,1,,A,,A,,A,,A,,A,,A,,A,1400,D,,A,,A,,A,,A,,A
20191,04048302,60,0,1,,A,,A,32,D,15,D,,A,,A,,A,150,D,,A,,A,,A,,A,,A
20191,04048322,51,0,1,,A,,A,,A,,A,,A,30,D,,A,360,D,,A,,A,,A,,A,,A
20191,04048332,20,0,1,,A,,A,,A,,A,40,D,,A,,A,60,D,,A,,A,,A,363,D,,A
20191,04048342,20,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04048352,31,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04048392,51,0,1,,A,,A,,A,,A,,A,,A,,A,185,D,,A,,A,,A,,A,,A
20191,04048512,24,0,1,,A,,A,,A,,A,10,D,,A,42,D,,A,,A,,A,,A,,A,,A
20191,04048542,56,0,1,,A,,A,,A,,A,,A,,A,,A,30,D,,A,,A,,A,,A,,A
20191,04048562,28,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04048572,33,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04048632,40,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04048642,30,0,1,,A,,A,,A,20,D,9,D,,A,,A,30,D,,A,,A,,A,78,D,,A
20191,04048662,24,0,1,,A,,A,,A,,A,,A,,A,,A,18,D,,A,,A,,A,42,D,,A
20191,04048672,16,0,1,,A,,A,,A,,A,,A,,A,,A,128,D,,A,,A,,A,,A,,A
20191,04048702,39,0,1,,A,,A,,A,150,D,,A,150,D,,A,80,D,,A,,A,,A,,A,,A
20191,04048722,42,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04048762,10,0,1,,A,,A,,A,100,F,,A,,A,,A,35,D,,A,,A,,A,,A,2,D
20191,04048782,10,0,1,,A,6,D,,A,,A,,A,9,D,,A,75,D,,A,,A,,A,30,D,,A
20191,04048792,25,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04048802,18,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,30,D,,A
20191,04048822,17,0,1,,A,,A,,A,,A,,A,,A,,A,50,D,,A,,A,,A,,A,,A
20191,04048852,35,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04069471,48,0,1,,A,,A,,A,500,D,,A,15,D,,A,140,D,,A,,A,,A,,A,,A
20191,04069481,33,0,1,,A,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04069491,23,0,1,,A,,A,,A,20,D,45,D,,A,30,D,,A,,A,,A,,A,,A,,A
20191,04069521,17,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04069561,65,0,1,,A,,A,,A,,A,,A,,A,,A,150,D,,A,,A,,A,,A,,A
20191,04069571,29,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04069581,32,0,1,,A,,A,,A,,A,,A,,A,,A,20,D,,A,,A,,A,,A,,A
20191,04069601,53,0,1,,A,,A,,A,300,D,,A,,A,,A,20,D,,A,,A,,A,,A,2,D
20191,04069611,33,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04069661,37,0,1,,A,,A,,A,,A,,A,300,D,,A,20,D,,A,,A,,A,,A,,A
20191,04069681,33,0,1,,A,,A,,A,,A,,A,,A,,A,90,D,,A,,A,,A,,A,,A
20191,04069711,21,0,1,,A,,A,,A,,A,,A,,A,,A,160,D,,A,,A,,A,,A,,A
20191,04069721,18,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04069751,27,0,1,,A,,A,,A,,A,,A,,A,,A,400,D,,A,,A,,A,,A,,A
20191,04069761,22,0,1,,A,,A,,A,,A,,A,,A,,A,300,D,,A,,A,,A,450,D,,A
20191,04069811,27,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04069831,15,0,1,,A,,A,,A,,A,60,D,,A,45,D,30,D,,A,,A,,A,780,D,,A
20191,04069841,18,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04069851,37,0,1,,A,,A,,A,,A,,A,,A,,A,60,D,,A,,A,,A,,A,,A
20191,04069871,17,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04069881,26,0,1,,A,,A,,A,,A,,A,,A,60,F,,A,,A,,A,,A,,A,,A
20191,04069891,34,0,1,,A,,A,,A,,A,,A,,A,30,D,150,D,,A,,A,,A,,A,,A
20191,04069911,16,0,1,,A,,A,,A,,A,15,D,,A,,A,40,D,,A,,A,,A,,A,,A
20191,04069921,38,0,1,,A,,A,,A,,A,,A,,A,,A,69,D,,A,,A,,A,,A,,A
20191,04069951,23,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,540,D,,A
20191,04069961,46,0,1,,A,,A,,A,,A,,A,24,D,,A,40,D,,A,,A,,A,,A,,A
20191,04069991,24,0,1,,A,,A,25,D,,A,,A,,A,,A,230,D,,A,,A,,A,,A,,A
20191,04070011,37,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04070021,9,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,04070031,56,0,1,,A,,A,,A,,A,,A,,A,,A,200,D,,A,,A,,A,,A,,A
